id	times_submit	time_finish	source	source_info	IP	sex	grade	residence	school	SNS1	SNS2	SNS3	SNS4	SNS5	SNS6	SES1	SES2	SES3	SES4	SES5	SES6	SES7	SES8	SES9	SES10	CSES1	CSES2	CSES3	CSES4	EIB1	EIB2	EIB3	EIB4	EIB5	EIB6	EIB7	EIB8	total	SES3_r	SES5_r	SES9_r	SES10_r
861	2021/11/17 19:32:23	153秒	微信	N/A	119.62.6.43(云南-昆明)	2	1	2	2	-.272261691643456	.119266937293226	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	3	3	3	4	4	4	4	4	4	4	4	3	3	3	3	92	3	3	2	2
862	2021/11/17 19:32:38	232秒	微信	N/A	106.61.194.88(云南-昆明)	1	1	2	2	-.272261691643456	-1.71310691748451	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	2	3	3	3	2	3	3	2	5	5	3	6	4	4	4	2	4	4	4	4	98	3	2	2	3
863	2021/11/17 19:32:57	28秒	微信	N/A	39.144.145.168(云南-昆明)	1	1	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	7	7	7	7	5	5	5	5	5	5	5	5	138	1	1	1	1
864	2021/11/17 19:32:57	161秒	微信	N/A	119.62.6.41(云南-昆明)	1	1	1	2	-.272261691643456	.119266937293226	-1.814360676079	-1.99289423750888	-1.39318195613894	-1.04254786867595	3	4	1	3	2	4	4	4	2	2	6	5	5	5	4	4	4	5	5	5	5	5	102	4	3	3	3
865	2021/11/17 19:32:58	64秒	微信	N/A	220.197.239.2(云南-昆明)	1	1	2	2	-1.34647708201881	-.796919990095643	-1.814360676079	-1.18618974376277	-.501334416034844	-.23495158232193	3	3	3	3	3	3	3	3	3	3	4	4	5	4	4	3	3	4	4	3	3	4	91	2	2	2	2
866	2021/11/17 19:33:05	259秒	微信	N/A	117.136.72.213(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	3	2	3	3	3	3	4	2	2	4	4	4	4	3	3	3	3	3	3	3	3	99	3	2	3	3
867	2021/11/17 19:33:12	152秒	微信	N/A	106.57.116.119(云南-昆明)	1	1	2	2	-.272261691643456	.119266937293226	-.909411475122728	-1.99289423750888	-.501334416034844	-1.04254786867595	3	3	1	3	3	2	3	3	2	2	4	4	2	5	4	4	4	4	3	4	2	4	86	4	2	3	3
868	2021/11/17 19:33:17	34秒	微信	N/A	39.144.145.185(云南-昆明)	1	1	2	2	-.272261691643456	.119266937293226	-.909411475122728	.427219243729449	.390513124069247	-.23495158232193	3	3	4	4	4	3	4	4	4	3	5	7	7	6	5	5	4	5	4	5	4	5	120	1	1	1	2
869	2021/11/17 19:33:32	221秒	微信	N/A	106.61.228.209(云南-昆明)	1	1	2	2	-2.42069247239416	-.796919990095643	.900486926789826	.427219243729449	-.501334416034844	-.23495158232193	4	4	3	3	3	3	2	4	3	3	5	4	5	5	3	3	4	4	3	4	2	4	98	2	2	2	2
870	2021/11/17 19:35:17	33秒	微信	N/A	220.197.239.253(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	7	7	7	7	5	5	5	5	5	5	5	5	138	1	1	1	1
871	2021/11/17 19:35:21	61秒	微信	N/A	119.62.6.42(云南-昆明)	1	1	1	2	-.272261691643456	.119266937293226	-.909411475122728	-1.18618974376277	-.501334416034844	-1.04254786867595	3	3	2	3	2	3	3	3	2	2	5	5	5	5	4	4	4	4	4	4	4	4	96	3	3	3	3
872	2021/11/17 19:35:30	31秒	微信	N/A	39.144.145.174(云南-昆明)	1	1	2	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	3	3	3	3	3	3	4	4	4	4	3	3	3	3	3	3	3	3	88	2	2	2	2
873	2021/11/17 19:35:34	49秒	微信	N/A	220.197.232.63(云南-昆明)	2	1	1	1	-1.34647708201881	-.796919990095643	-.909411475122728	-1.18618974376277	-.501334416034844	-1.04254786867595	2	3	2	3	3	3	3	3	2	3	5	5	5	5	3	4	4	4	4	4	4	4	94	3	2	3	2
874	2021/11/17 19:35:44	57秒	微信	N/A	106.61.243.146(云南-昆明)	2	1	2	1	-3.49490786276951	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	2	2	1	1	1	1	3	4	1	1	4	4	4	4	3	3	3	3	3	3	3	3	63	4	4	4	4
875	2021/11/17 19:35:50	86秒	微信	N/A	220.197.232.213(云南-昆明)	2	1	2	2	.801953698731894	.119266937293226	.900486926789826	-.379485250016662	.390513124069247	-.23495158232193	3	3	2	3	2	2	2	4	2	2	2	3	3	3	3	3	2	2	2	1	1	1	75	3	3	3	3
876	2021/11/17 19:35:54	331秒	微信	N/A	119.62.6.36(云南-昆明)	1	1	2	2	.801953698731894	.119266937293226	-.00446227416645099	.427219243729449	1.28236066417334	1.38024099038612	3	3	2	3	2	3	3	3	2	2	4	4	3	3	3	2	3	2	2	2	3	2	86	3	3	3	3
877	2021/11/17 19:35:55	70秒	微信	N/A	39.144.145.31(云南-昆明)	2	1	2	2	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	.390513124069247	1.38024099038612	4	4	1	4	3	4	4	4	4	4	7	5	7	6	4	4	5	4	3	4	5	5	123	4	2	1	1
878	2021/11/17 19:35:59	367秒	微信	N/A	220.197.232.227(云南-昆明)	1	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	-.501334416034844	-1.04254786867595	3	3	2	2	2	3	3	3	2	3	5	5	5	5	4	4	4	3	4	3	3	4	96	3	3	3	2
879	2021/11/17 19:36:06	106秒	微信	N/A	220.197.236.22(云南-昆明)	2	1	1	1	.801953698731894	1.03545386468209	.900486926789826	-1.18618974376277	1.28236066417334	-.23495158232193	2	3	3	3	3	2	3	3	4	4	3	3	3	3	2	2	4	3	3	3	3	2	89	2	2	1	1
880	2021/11/17 19:36:09	85秒	微信	N/A	180.130.2.99(云南-昆明)	2	1	1	2	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	.390513124069247	-1.04254786867595	2	4	1	4	1	4	4	4	2	2	7	6	5	5	5	4	5	3	2	4	4	4	106	4	4	3	3
881	2021/11/17 19:36:18	88秒	微信	N/A	119.62.6.37(云南-昆明)	2	1	1	2	-1.34647708201881	-1.71310691748451	-.00446227416645099	.427219243729449	-.501334416034844	.572644704032094	2	2	2	3	2	3	3	3	2	2	4	4	4	4	3	3	3	3	3	3	3	3	84	3	3	3	3
882	2021/11/17 19:36:20	97秒	微信	N/A	220.197.232.132(云南-昆明)	2	1	1	2	.801953698731894	.119266937293226	-.00446227416645099	.427219243729449	1.28236066417334	-.23495158232193	3	3	2	3	2	3	3	3	2	2	2	2	3	3	2	2	2	2	2	3	2	2	78	3	3	3	3
883	2021/11/17 19:36:28	119秒	微信	N/A	39.144.145.72(云南-昆明)	2	1	2	2	-1.34647708201881	.119266937293226	-.00446227416645099	.427219243729449	-.501334416034844	.572644704032094	3	2	3	3	2	3	2	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	77	2	3	2	2
884	2021/11/17 19:36:29	109秒	微信	N/A	119.62.6.36(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	-1.99289423750888	-.501334416034844	-1.85014415502998	4	3	1	4	1	4	4	4	1	1	4	5	5	6	4	5	5	5	5	5	5	5	106	4	4	4	4
885	2021/11/17 19:36:39	113秒	微信	N/A	106.61.206.40(云南-昆明)	1	1	1	2	.801953698731894	-.796919990095643	.900486926789826	.427219243729449	-1.39318195613894	-1.04254786867595	4	3	2	4	1	3	3	4	3	1	5	5	5	5	4	4	4	4	2	2	3	3	95	3	4	2	4
886	2021/11/17 19:36:40	125秒	微信	N/A	220.197.235.16(云南-昆明)	2	1	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	1.28236066417334	.572644704032094	3	2	2	3	3	3	3	3	2	2	4	4	4	4	4	4	4	4	2	2	2	4	96	3	2	3	3
887	2021/11/17 19:36:41	121秒	微信	N/A	119.62.6.39(云南-昆明)	2	1	1	2	.801953698731894	.119266937293226	-.909411475122728	-.379485250016662	.390513124069247	-.23495158232193	3	2	3	3	2	3	2	3	2	3	6	6	6	6	4	3	3	3	3	3	3	3	97	2	3	3	2
888	2021/11/17 19:36:55	118秒	微信	N/A	119.62.6.45(云南-昆明)	2	1	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	-.501334416034844	-.23495158232193	3	3	2	3	3	3	2	3	3	3	4	4	4	4	3	3	3	3	2	3	2	2	91	3	2	2	2
889	2021/11/17 19:36:55	142秒	微信	N/A	39.144.145.37(云南-昆明)	2	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	3	3	2	4	4	4	4	3	3	3	3	3	3	3	3	88	3	3	2	3
890	2021/11/17 19:36:58	123秒	微信	N/A	119.62.6.41(云南-昆明)	1	1	2	2	-1.34647708201881	.119266937293226	.900486926789826	-1.18618974376277	-.501334416034844	-.23495158232193	4	3	2	3	2	3	3	3	2	2	7	7	6	6	4	4	4	3	1	4	1	3	97	3	3	3	3
891	2021/11/17 19:36:59	137秒	微信	N/A	106.61.17.18(云南-昆明)	1	1	1	2	.801953698731894	.119266937293226	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	3	3	2	3	3	3	2	3	3	2	4	4	5	4	4	4	4	4	3	3	3	4	86	3	2	2	3
892	2021/11/17 19:36:59	123秒	微信	N/A	119.62.6.36(云南-昆明)	1	1	1	2	-1.34647708201881	1.03545386468209	-1.814360676079	-1.18618974376277	-1.39318195613894	.572644704032094	2	2	4	3	4	2	2	3	3	3	5	5	5	5	3	4	2	3	3	4	2	4	91	1	1	2	2
893	2021/11/17 19:36:59	150秒	微信	N/A	39.144.145.88(云南-昆明)	2	1	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	.390513124069247	.572644704032094	3	2	2	3	2	3	3	3	3	3	3	3	3	3	3	4	4	4	2	2	3	4	93	3	3	2	2
894	2021/11/17 19:37:01	146秒	微信	N/A	220.197.239.207(云南-昆明)	2	1	1	2	-1.34647708201881	-1.71310691748451	-1.814360676079	-1.99289423750888	-1.39318195613894	-.23495158232193	3	3	1	3	1	3	4	3	1	1	5	5	5	5	4	4	4	3	4	4	3	4	86	4	4	4	4
895	2021/11/17 19:37:02	141秒	微信	N/A	119.62.124.222(云南-昆明)	2	1	2	2	-2.42069247239416	-1.71310691748451	-2.71930987703528	-1.18618974376277	-1.39318195613894	-1.85014415502998	3	2	2	3	3	3	3	4	2	2	3	4	5	3	2	3	4	2	1	2	1	3	70	3	2	3	3
896	2021/11/17 19:37:06	126秒	微信	N/A	119.62.6.38(云南-昆明)	1	1	1	1	-.272261691643456	1.03545386468209	-.00446227416645099	-1.18618974376277	-.501334416034844	-.23495158232193	3	3	2	3	3	3	2	4	4	4	7	7	6	5	3	3	4	4	3	5	4	2	105	3	2	1	1
897	2021/11/17 19:37:12	139秒	微信	N/A	119.62.6.43(云南-昆明)	1	1	2	2	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	-.501334416034844	-.23495158232193	1	3	3	3	3	2	2	2	3	3	4	4	4	4	3	3	4	3	3	4	2	2	90	2	2	2	2
898	2021/11/17 19:37:36	185秒	微信	N/A	223.104.240.231(云南-未知)	1	1	2	2	.801953698731894	-2.62929384487338	-.909411475122728	-1.99289423750888	-2.28502949624303	-1.85014415502998	4	1	4	3	4	1	1	4	1	1	4	4	5	4	5	5	4	5	3	5	3	4	87	1	1	4	4
899	2021/11/17 19:37:36	93秒	微信	N/A	119.62.6.40(云南-昆明)	1	1	1	2	-.272261691643456	-.796919990095643	-.909411475122728	-1.18618974376277	-.501334416034844	-1.04254786867595	3	3	2	3	3	3	3	3	2	2	4	4	4	4	3	3	3	3	3	3	3	3	84	3	2	3	3
900	2021/11/17 19:37:51	176秒	微信	N/A	119.62.6.34(云南-昆明)	2	1	1	2	-.272261691643456	-2.62929384487338	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	3	2	2	3	2	3	3	3	2	2	5	5	5	4	4	4	4	3	4	2	4	3	92	3	3	3	3
901	2021/11/17 19:38:15	379秒	微信	N/A	119.62.6.35(云南-昆明)	1	1	2	2	-2.42069247239416	-1.71310691748451	-1.814360676079	-.379485250016662	-1.39318195613894	-.23495158232193	2	2	3	2	3	3	3	3	4	2	4	5	5	4	4	3	4	3	3	4	3	4	87	2	2	1	3
902	2021/11/17 19:41:28	55秒	微信	N/A	220.197.235.44(云南-昆明)	1	1	1	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	2	2	2	2	2	2	2	2	2	2	6	6	6	6	4	4	4	4	4	4	4	4	94	3	3	3	3
903	2021/11/17 19:41:45	42秒	微信	N/A	117.136.85.55(云南-昆明)	1	1	2	2	-.272261691643456	.119266937293226	-.909411475122728	.427219243729449	.390513124069247	.572644704032094	3	3	3	3	3	3	3	3	3	3	5	6	6	6	4	4	4	4	4	4	4	4	108	2	2	2	2
904	2021/11/17 19:41:47	72秒	微信	N/A	223.104.240.22(云南-未知)	1	1	2	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	2	2	3	2	3	2	2	3	2	4	4	5	5	4	4	4	4	4	3	3	4	90	3	3	2	3
905	2021/11/17 19:42:05	52秒	微信	N/A	119.62.6.38(云南-昆明)	1	1	2	2	-2.42069247239416	-1.71310691748451	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.04254786867595	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	2	2	60	3	3	3	3
906	2021/11/17 19:42:05	38秒	微信	N/A	220.197.235.42(云南-昆明)	1	1	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	7	7	7	7	5	5	5	5	5	5	5	5	138	1	1	1	1
907	2021/11/17 19:42:14	65秒	微信	N/A	119.62.6.34(云南-昆明)	1	1	2	2	.801953698731894	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	3	3	3	3	3	3	4	4	5	5	3	4	4	4	3	4	4	4	98	2	2	2	2
908	2021/11/17 19:42:15	86秒	微信	N/A	220.197.239.40(云南-昆明)	1	1	2	2	-1.34647708201881	-.796919990095643	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.04254786867595	2	2	2	3	2	3	2	3	2	2	4	4	3	3	3	3	3	3	3	3	3	3	75	3	3	3	3
909	2021/11/17 19:42:26	79秒	微信	N/A	223.104.240.160(云南-未知)	1	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	2	3	2	2	3	2	5	5	4	4	3	3	3	3	3	3	3	3	88	3	3	2	3
910	2021/11/17 19:42:39	137秒	微信	N/A	119.62.6.38(云南-昆明)	1	1	2	2	-.272261691643456	.119266937293226	.900486926789826	.427219243729449	.390513124069247	-1.04254786867595	2	3	3	2	2	3	2	3	2	3	5	5	5	4	4	3	3	4	4	3	4	4	96	2	3	3	2
911	2021/11/17 19:42:42	57秒	微信	N/A	119.62.6.37(云南-昆明)	1	1	2	2	-1.34647708201881	-.796919990095643	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	3	2	4	4	4	3	3	3	3	3	5	6	5	5	4	4	4	3	4	3	4	3	103	1	1	2	2
912	2021/11/17 19:42:47	94秒	微信	N/A	119.62.6.35(云南-昆明)	1	1	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-1.99289423750888	.390513124069247	.572644704032094	3	2	3	3	3	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	102	2	2	2	2
913	2021/11/17 19:42:53	107秒	微信	N/A	39.144.145.8(云南-昆明)	1	1	2	2	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	1.28236066417334	.572644704032094	3	3	2	2	3	3	3	3	4	4	6	4	4	4	3	3	3	3	4	3	4	3	102	3	2	1	1
914	2021/11/17 19:42:55	98秒	微信	N/A	220.197.239.162(云南-昆明)	1	1	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	2	1	1	4	5	5	5	4	4	4	5	5	5	4	5	117	1	1	4	4
915	2021/11/17 19:42:55	137秒	微信	N/A	106.61.74.101(云南-昆明)	1	1	2	2	-2.42069247239416	-.796919990095643	-.909411475122728	-1.18618974376277	-.501334416034844	.572644704032094	3	1	1	4	1	3	2	3	1	1	7	7	5	5	4	3	3	3	3	3	3	3	86	4	4	4	4
916	2021/11/17 19:42:58	144秒	微信	N/A	119.62.6.36(云南-昆明)	1	1	2	2	.801953698731894	.119266937293226	-.00446227416645099	-1.18618974376277	-1.39318195613894	-1.85014415502998	2	3	1	4	1	3	2	4	2	3	5	4	4	5	4	4	5	4	3	4	4	3	92	4	4	3	2
917	2021/11/17 19:42:59	130秒	微信	N/A	180.130.2.181(云南-昆明)	1	1	2	1	-.272261691643456	-1.71310691748451	-1.814360676079	.427219243729449	-.501334416034844	-.23495158232193	3	3	2	2	3	3	3	3	2	2	5	5	5	5	4	4	4	4	2	3	3	3	91	3	2	3	3
918	2021/11/17 19:43:03	130秒	微信	N/A	119.62.6.36(云南-昆明)	1	1	1	2	-.272261691643456	.119266937293226	-1.814360676079	-1.18618974376277	.390513124069247	-1.04254786867595	3	2	3	2	3	2	3	2	2	2	7	4	4	4	3	3	3	3	3	3	3	3	85	2	2	3	3
919	2021/11/17 19:43:06	66秒	微信	N/A	220.197.235.19(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	1.28236066417334	1.38024099038612	3	3	1	4	2	3	3	3	4	3	5	5	5	5	4	4	4	4	4	4	4	4	109	4	3	1	2
920	2021/11/17 19:43:08	109秒	微信	N/A	119.62.124.59(云南-昆明)	1	1	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	2	4	4	4	2	2	6	6	5	5	4	4	4	4	4	4	3	4	114	4	3	3	3
921	2021/11/17 19:43:10	123秒	微信	N/A	119.62.6.38(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	1.28236066417334	1.38024099038612	4	4	2	4	4	4	4	4	2	2	6	6	5	6	5	5	5	5	5	5	5	5	126	3	1	3	3
922	2021/11/17 19:43:15	73秒	微信	N/A	119.62.6.34(云南-昆明)	1	1	2	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	3	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	100	2	2	2	2
923	2021/11/17 19:43:28	161秒	微信	N/A	106.61.192.195(云南-昆明)	1	1	2	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	.390513124069247	-1.04254786867595	3	2	2	3	2	3	3	4	3	3	5	5	5	5	3	4	4	4	4	4	4	4	97	3	3	2	2
924	2021/11/17 19:43:51	138秒	微信	N/A	119.62.6.41(云南-昆明)	1	1	1	2	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	3	2	2	5	5	5	5	4	4	4	4	4	4	4	4	100	3	3	3	3
925	2021/11/17 19:44:00	112秒	微信	N/A	106.61.45.98(云南-昆明)	1	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	-.23495158232193	3	2	3	3	2	3	3	3	3	2	4	4	4	4	3	3	4	3	3	3	3	3	89	2	3	2	3
926	2021/11/17 19:44:03	153秒	微信	N/A	39.144.145.59(云南-昆明)	1	1	2	2	-.272261691643456	-.796919990095643	-.00446227416645099	-.379485250016662	-.501334416034844	-.23495158232193	3	3	1	3	2	3	3	3	3	3	4	4	4	4	3	4	4	4	3	4	3	3	91	4	3	2	2
927	2021/11/17 19:44:19	217秒	微信	N/A	220.197.236.98(云南-昆明)	1	1	1	2	-.272261691643456	.119266937293226	.900486926789826	-.379485250016662	.390513124069247	-1.04254786867595	3	3	3	2	2	3	3	3	3	2	6	5	6	5	5	5	4	4	3	4	3	5	104	2	3	2	3
928	2021/11/17 19:44:25	90秒	微信	N/A	14.204.0.84(云南-昆明)	1	1	2	2	-1.34647708201881	-.796919990095643	-1.814360676079	-1.18618974376277	-.501334416034844	-.23495158232193	2	2	1	2	2	3	2	3	2	2	4	4	4	4	3	3	3	3	3	3	3	3	77	4	3	3	3
929	2021/11/17 19:44:35	181秒	微信	N/A	180.130.10.96(云南-昆明)	1	1	2	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	3	3	3	3	2	1	5	4	4	4	3	3	2	4	3	3	3	3	86	2	2	3	4
930	2021/11/17 19:44:37	181秒	微信	N/A	117.136.72.33(云南-昆明)	1	1	2	2	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	.390513124069247	-.23495158232193	3	3	2	3	2	4	3	4	2	2	5	6	4	5	4	4	4	4	4	4	4	4	105	3	3	3	3
931	2021/11/17 19:44:42	65秒	微信	N/A	180.130.2.181(云南-昆明)	1	1	2	1	-1.34647708201881	-.796919990095643	-.00446227416645099	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	2	3	3	3	3	3	2	4	3	3	3	3	4	4	4	2	2	4	3	85	3	2	2	3
932	2021/11/17 19:44:46	165秒	微信	N/A	119.62.6.43(云南-昆明)	1	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-1.99289423750888	-.501334416034844	-1.85014415502998	3	3	1	3	3	3	3	3	3	3	4	5	4	5	4	3	3	4	3	2	3	3	88	4	2	2	2
933	2021/11/17 19:44:58	101秒	微信	N/A	119.62.124.117(云南-昆明)	1	1	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	1	4	4	4	1	1	7	5	4	4	3	3	3	2	3	3	3	3	101	4	4	4	4
934	2021/11/17 19:45:08	243秒	微信	N/A	220.197.232.113(云南-昆明)	1	1	1	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	2	2	1	3	2	3	3	3	1	1	5	5	5	6	4	4	4	4	4	3	4	4	91	4	3	4	4
935	2021/11/17 19:45:25	219秒	微信	N/A	119.62.6.43(云南-昆明)	1	1	2	1	-.272261691643456	-.796919990095643	-.00446227416645099	-1.18618974376277	-.501334416034844	-1.04254786867595	3	3	2	3	2	3	3	3	3	3	4	4	4	4	4	4	3	3	3	3	4	3	89	3	3	2	2
936	2021/11/17 19:45:36	267秒	微信	N/A	220.197.235.59(云南-昆明)	1	1	2	2	-1.34647708201881	-.796919990095643	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.04254786867595	3	3	2	3	2	3	3	3	2	2	6	5	5	5	4	4	4	3	3	3	3	3	88	3	3	3	3
937	2021/11/17 19:47:35	83秒	微信	N/A	119.62.6.44(云南-昆明)	1	1	2	2	.801953698731894	-2.62929384487338	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	2	3	2	3	3	3	2	3	4	4	1	4	4	4	3	3	3	3	3	3	3	3	84	3	2	1	1
938	2021/11/17 19:47:46	94秒	微信	N/A	39.144.145.216(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	-.00446227416645099	.427219243729449	-.501334416034844	-1.85014415502998	3	3	1	4	1	3	3	4	3	3	6	6	6	6	4	4	5	4	5	5	4	4	109	4	4	2	2
939	2021/11/17 19:47:49	96秒	微信	N/A	223.104.240.39(云南-未知)	2	1	2	2	-.272261691643456	-2.62929384487338	-.909411475122728	1.23392373747556	1.28236066417334	-.23495158232193	2	2	2	3	2	3	2	2	2	1	7	7	7	7	5	5	5	5	5	5	5	5	110	3	3	3	4
940	2021/11/17 19:47:50	84秒	微信	N/A	39.144.145.92(云南-昆明)	2	1	2	2	-1.34647708201881	-.796919990095643	-.909411475122728	.427219243729449	-1.39318195613894	-.23495158232193	3	3	2	3	2	2	2	2	2	2	4	4	4	4	3	3	3	3	3	3	3	3	81	3	3	3	3
941	2021/11/17 19:47:51	110秒	微信	N/A	220.197.232.14(云南-昆明)	1	1	2	2	-2.42069247239416	-1.71310691748451	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.04254786867595	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	56	3	3	3	3
942	2021/11/17 19:48:21	124秒	微信	N/A	119.62.6.38(云南-昆明)	1	1	2	2	-1.34647708201881	-1.71310691748451	-.909411475122728	-1.18618974376277	-.501334416034844	-1.04254786867595	2	2	2	2	2	3	3	3	2	2	4	3	4	3	3	3	3	3	2	3	3	2	74	3	3	3	3
943	2021/11/17 19:48:22	222秒	微信	N/A	106.61.234.39(云南-昆明)	1	1	2	2	.801953698731894	.119266937293226	-1.814360676079	-1.99289423750888	1.28236066417334	-1.85014415502998	4	1	1	2	1	4	1	4	1	3	2	2	2	2	2	2	2	2	3	3	3	3	68	4	4	4	2
944	2021/11/17 19:48:35	155秒	微信	N/A	119.62.6.39(云南-昆明)	1	1	1	1	-.272261691643456	-1.71310691748451	-.00446227416645099	-1.99289423750888	-2.28502949624303	-1.85014415502998	3	4	1	4	1	4	4	4	2	1	3	7	4	3	5	2	3	3	3	3	3	3	83	4	4	3	4
945	2021/11/17 19:48:36	145秒	微信	N/A	106.57.89.143(云南-玉溪)	2	1	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	.572644704032094	2	3	2	2	3	2	2	3	3	3	3	3	3	4	3	4	3	3	3	3	2	3	84	3	2	2	2
946	2021/11/17 19:48:36	144秒	微信	N/A	119.62.6.36(云南-昆明)	2	1	2	2	.801953698731894	-.796919990095643	.900486926789826	-.379485250016662	-.501334416034844	.572644704032094	3	2	1	2	3	2	3	4	4	4	3	3	3	4	3	3	3	3	3	3	3	3	88	4	2	1	1
947	2021/11/17 19:48:40	125秒	微信	N/A	106.61.29.241(云南-昆明)	2	1	1	2	-.272261691643456	-.796919990095643	-.909411475122728	.427219243729449	.390513124069247	-1.04254786867595	4	3	1	3	1	3	3	3	1	2	6	5	6	6	4	4	4	4	4	4	4	4	99	4	4	4	3
948	2021/11/17 19:48:49	112秒	微信	N/A	223.104.240.181(云南-未知)	1	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	-.501334416034844	-.23495158232193	3	4	1	3	1	3	3	4	2	2	6	6	6	6	4	4	4	4	3	4	4	4	103	4	4	3	3
949	2021/11/17 19:48:55	165秒	微信	N/A	106.61.34.190(云南-昆明)	1	1	2	2	-.272261691643456	.119266937293226	-.909411475122728	-1.18618974376277	-1.39318195613894	-1.85014415502998	3	4	1	3	1	4	4	4	1	1	5	5	5	5	3	4	4	4	3	4	2	3	89	4	4	4	4
950	2021/11/17 19:49:00	130秒	微信	N/A	39.144.145.227(云南-昆明)	2	1	1	2	.801953698731894	1.03545386468209	.900486926789826	-1.99289423750888	-.501334416034844	.572644704032094	3	4	1	3	1	4	4	4	1	1	7	7	5	6	5	4	5	4	3	4	5	5	109	4	4	4	4
